dataset,n,scenario,seed,arm,root_label,schedule_file_relative,raw_sha256,canonical_sha256,bytes,row_count,column_count,selected_exact_score,selected_iteration,guidance_mode,actual_pressure_weight,lns_seed
Mannino,100,transfer_bottleneck,37,price_cal_w0p25,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w0p25/transfer_bottleneck/case_100_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,b36a611dc70a4013a3cb63fdda10c41751dc41f7d71bccc7e71a8bc1cb69e916,778b69bcf29144525641ba763617189ecbd82672dfcd9df567c2dd298e8fe4a3,6559,88,16,,,,,
Mannino,100,transfer_bottleneck,37,price_cal_w0p5,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w0p5/transfer_bottleneck/case_100_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,b36a611dc70a4013a3cb63fdda10c41751dc41f7d71bccc7e71a8bc1cb69e916,778b69bcf29144525641ba763617189ecbd82672dfcd9df567c2dd298e8fe4a3,6559,88,16,,,,,
Mannino,100,transfer_bottleneck,37,price_cal_w1,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w1/transfer_bottleneck/case_100_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,b36a611dc70a4013a3cb63fdda10c41751dc41f7d71bccc7e71a8bc1cb69e916,778b69bcf29144525641ba763617189ecbd82672dfcd9df567c2dd298e8fe4a3,6559,88,16,,,,,
Mannino,100,transfer_bottleneck,37,price_cal_w2,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w2/transfer_bottleneck/case_100_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,b36a611dc70a4013a3cb63fdda10c41751dc41f7d71bccc7e71a8bc1cb69e916,778b69bcf29144525641ba763617189ecbd82672dfcd9df567c2dd298e8fe4a3,6559,88,16,,,,,
Mannino,100,transfer_bottleneck,41,price_cal_w0,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w0/transfer_bottleneck/case_100_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,c25a429616fa0f3d305b23dff18d9337993215b5de313d4bf5106a10ccbcd219,578cb19bf76a796c795ddf4c09b3ed52b573c46550beff42e072a36b22d50267,6743,91,16,,,,,
Mannino,100,transfer_bottleneck,41,price_cal_w0p25,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w0p25/transfer_bottleneck/case_100_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,c25a429616fa0f3d305b23dff18d9337993215b5de313d4bf5106a10ccbcd219,578cb19bf76a796c795ddf4c09b3ed52b573c46550beff42e072a36b22d50267,6743,91,16,,,,,
Mannino,100,transfer_bottleneck,41,price_cal_w0p5,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w0p5/transfer_bottleneck/case_100_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,c25a429616fa0f3d305b23dff18d9337993215b5de313d4bf5106a10ccbcd219,578cb19bf76a796c795ddf4c09b3ed52b573c46550beff42e072a36b22d50267,6743,91,16,,,,,
Mannino,100,transfer_bottleneck,41,price_cal_w1,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w1/transfer_bottleneck/case_100_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,c25a429616fa0f3d305b23dff18d9337993215b5de313d4bf5106a10ccbcd219,578cb19bf76a796c795ddf4c09b3ed52b573c46550beff42e072a36b22d50267,6743,91,16,,,,,
Mannino,100,transfer_bottleneck,41,price_cal_w2,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w2/transfer_bottleneck/case_100_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,c25a429616fa0f3d305b23dff18d9337993215b5de313d4bf5106a10ccbcd219,578cb19bf76a796c795ddf4c09b3ed52b573c46550beff42e072a36b22d50267,6743,91,16,,,,,
Mannino,100,transfer_bottleneck,43,price_cal_w0,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w0/transfer_bottleneck/case_100_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,ae26050d55f7123edd0fd50f5a9fde3a6a629d90fce6a287fc1ed49d0d58d77a,b65c798faeb9b9d81edf2d6d7a929eb95026380c7f919a1c8d23943acdfe725d,6691,90,16,,,,,
Mannino,100,transfer_bottleneck,43,price_cal_w0p25,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w0p25/transfer_bottleneck/case_100_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,ae26050d55f7123edd0fd50f5a9fde3a6a629d90fce6a287fc1ed49d0d58d77a,b65c798faeb9b9d81edf2d6d7a929eb95026380c7f919a1c8d23943acdfe725d,6691,90,16,,,,,
Mannino,100,transfer_bottleneck,43,price_cal_w0p5,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w0p5/transfer_bottleneck/case_100_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,ae26050d55f7123edd0fd50f5a9fde3a6a629d90fce6a287fc1ed49d0d58d77a,b65c798faeb9b9d81edf2d6d7a929eb95026380c7f919a1c8d23943acdfe725d,6691,90,16,,,,,
Mannino,100,transfer_bottleneck,43,price_cal_w1,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w1/transfer_bottleneck/case_100_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,ae26050d55f7123edd0fd50f5a9fde3a6a629d90fce6a287fc1ed49d0d58d77a,b65c798faeb9b9d81edf2d6d7a929eb95026380c7f919a1c8d23943acdfe725d,6691,90,16,,,,,
Mannino,100,transfer_bottleneck,43,price_cal_w2,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w2/transfer_bottleneck/case_100_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,ae26050d55f7123edd0fd50f5a9fde3a6a629d90fce6a287fc1ed49d0d58d77a,b65c798faeb9b9d81edf2d6d7a929eb95026380c7f919a1c8d23943acdfe725d,6691,90,16,,,,,
Mannino,100,transfer_bottleneck,47,price_cal_w0,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w0/transfer_bottleneck/case_100_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,8527601e77218edbe6f888a9d621523a642c1291dbe9937eefb528efd9100e27,ac87717f3d1511ee4c353719554e129060c50f220d90a317d4d985713a648e13,6556,88,16,,,,,
Mannino,100,transfer_bottleneck,47,price_cal_w0p25,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w0p25/transfer_bottleneck/case_100_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,8527601e77218edbe6f888a9d621523a642c1291dbe9937eefb528efd9100e27,ac87717f3d1511ee4c353719554e129060c50f220d90a317d4d985713a648e13,6556,88,16,,,,,
Mannino,100,transfer_bottleneck,47,price_cal_w0p5,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w0p5/transfer_bottleneck/case_100_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,8527601e77218edbe6f888a9d621523a642c1291dbe9937eefb528efd9100e27,ac87717f3d1511ee4c353719554e129060c50f220d90a317d4d985713a648e13,6556,88,16,,,,,
Mannino,100,transfer_bottleneck,47,price_cal_w1,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w1/transfer_bottleneck/case_100_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,8527601e77218edbe6f888a9d621523a642c1291dbe9937eefb528efd9100e27,ac87717f3d1511ee4c353719554e129060c50f220d90a317d4d985713a648e13,6556,88,16,,,,,
Mannino,100,transfer_bottleneck,47,price_cal_w2,recourse_level1_price_cal_results_v3,Mannino/n100/price_cal_w2/transfer_bottleneck/case_100_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,8527601e77218edbe6f888a9d621523a642c1291dbe9937eefb528efd9100e27,ac87717f3d1511ee4c353719554e129060c50f220d90a317d4d985713a648e13,6556,88,16,,,,,
Mannino,150,nominal,7,price_cal_w0,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0/nominal/case_150_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,49664825ebfabaff317f24a231bb28fce30861a99fd399d472a0ee7c4b94a6dd,57aa2a15ab0e0565d862a677e31fd3a06bee2a374aa9c5d2748a0a464fc697b4,7564,101,16,,,,,
Mannino,150,nominal,7,price_cal_w0p25,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p25/nominal/case_150_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,49664825ebfabaff317f24a231bb28fce30861a99fd399d472a0ee7c4b94a6dd,57aa2a15ab0e0565d862a677e31fd3a06bee2a374aa9c5d2748a0a464fc697b4,7564,101,16,,,,,
Mannino,150,nominal,7,price_cal_w0p5,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p5/nominal/case_150_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,49664825ebfabaff317f24a231bb28fce30861a99fd399d472a0ee7c4b94a6dd,57aa2a15ab0e0565d862a677e31fd3a06bee2a374aa9c5d2748a0a464fc697b4,7564,101,16,,,,,
Mannino,150,nominal,7,price_cal_w1,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w1/nominal/case_150_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,49664825ebfabaff317f24a231bb28fce30861a99fd399d472a0ee7c4b94a6dd,57aa2a15ab0e0565d862a677e31fd3a06bee2a374aa9c5d2748a0a464fc697b4,7564,101,16,,,,,
Mannino,150,nominal,7,price_cal_w2,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w2/nominal/case_150_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,49664825ebfabaff317f24a231bb28fce30861a99fd399d472a0ee7c4b94a6dd,57aa2a15ab0e0565d862a677e31fd3a06bee2a374aa9c5d2748a0a464fc697b4,7564,101,16,,,,,
Mannino,150,nominal,11,price_cal_w0,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0/nominal/case_150_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,20937ce4b850f03747efc313b1a5f1291cd31af1712f582d399b24a43be5ff50,fe4fc40dcd51fca35923f15da1b51253e976fcac8d489cc5d2ee4a79a69a07a3,7292,98,16,,,,,
Mannino,150,nominal,11,price_cal_w0p25,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p25/nominal/case_150_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,20937ce4b850f03747efc313b1a5f1291cd31af1712f582d399b24a43be5ff50,fe4fc40dcd51fca35923f15da1b51253e976fcac8d489cc5d2ee4a79a69a07a3,7292,98,16,,,,,
Mannino,150,nominal,11,price_cal_w0p5,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p5/nominal/case_150_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,20937ce4b850f03747efc313b1a5f1291cd31af1712f582d399b24a43be5ff50,fe4fc40dcd51fca35923f15da1b51253e976fcac8d489cc5d2ee4a79a69a07a3,7292,98,16,,,,,
Mannino,150,nominal,11,price_cal_w1,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w1/nominal/case_150_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,20937ce4b850f03747efc313b1a5f1291cd31af1712f582d399b24a43be5ff50,fe4fc40dcd51fca35923f15da1b51253e976fcac8d489cc5d2ee4a79a69a07a3,7292,98,16,,,,,
Mannino,150,nominal,11,price_cal_w2,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w2/nominal/case_150_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,20937ce4b850f03747efc313b1a5f1291cd31af1712f582d399b24a43be5ff50,fe4fc40dcd51fca35923f15da1b51253e976fcac8d489cc5d2ee4a79a69a07a3,7292,98,16,,,,,
Mannino,150,nominal,19,price_cal_w0,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0/nominal/case_150_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,eed091ed42a456154c944abcf7771ff5ac0e612ba9abeab434bf91fa61386396,79f00cf379d498fc4cd034831cb63764cf69fe12660278b9e8d9a9d11bb69d20,7625,102,16,,,,,
Mannino,150,nominal,19,price_cal_w0p25,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p25/nominal/case_150_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,eed091ed42a456154c944abcf7771ff5ac0e612ba9abeab434bf91fa61386396,79f00cf379d498fc4cd034831cb63764cf69fe12660278b9e8d9a9d11bb69d20,7625,102,16,,,,,
Mannino,150,nominal,19,price_cal_w0p5,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p5/nominal/case_150_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,eed091ed42a456154c944abcf7771ff5ac0e612ba9abeab434bf91fa61386396,79f00cf379d498fc4cd034831cb63764cf69fe12660278b9e8d9a9d11bb69d20,7625,102,16,,,,,
Mannino,150,nominal,19,price_cal_w1,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w1/nominal/case_150_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,eed091ed42a456154c944abcf7771ff5ac0e612ba9abeab434bf91fa61386396,79f00cf379d498fc4cd034831cb63764cf69fe12660278b9e8d9a9d11bb69d20,7625,102,16,,,,,
Mannino,150,nominal,19,price_cal_w2,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w2/nominal/case_150_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,eed091ed42a456154c944abcf7771ff5ac0e612ba9abeab434bf91fa61386396,79f00cf379d498fc4cd034831cb63764cf69fe12660278b9e8d9a9d11bb69d20,7625,102,16,,,,,
Mannino,150,nominal,23,price_cal_w0,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0/nominal/case_150_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,36a5b40d6860c0c8f9de7eb04f73ba0ad2666b2d48d3bea04ffd98c8124d02ed,e134c03a4ba35c993a65a7aea9157563ffc29893797c1ac0704ef50093cfbd3b,7689,103,16,,,,,
Mannino,150,nominal,23,price_cal_w0p25,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p25/nominal/case_150_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,36a5b40d6860c0c8f9de7eb04f73ba0ad2666b2d48d3bea04ffd98c8124d02ed,e134c03a4ba35c993a65a7aea9157563ffc29893797c1ac0704ef50093cfbd3b,7689,103,16,,,,,
Mannino,150,nominal,23,price_cal_w0p5,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p5/nominal/case_150_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,36a5b40d6860c0c8f9de7eb04f73ba0ad2666b2d48d3bea04ffd98c8124d02ed,e134c03a4ba35c993a65a7aea9157563ffc29893797c1ac0704ef50093cfbd3b,7689,103,16,,,,,
Mannino,150,nominal,23,price_cal_w1,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w1/nominal/case_150_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,36a5b40d6860c0c8f9de7eb04f73ba0ad2666b2d48d3bea04ffd98c8124d02ed,e134c03a4ba35c993a65a7aea9157563ffc29893797c1ac0704ef50093cfbd3b,7689,103,16,,,,,
Mannino,150,nominal,23,price_cal_w2,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w2/nominal/case_150_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,36a5b40d6860c0c8f9de7eb04f73ba0ad2666b2d48d3bea04ffd98c8124d02ed,e134c03a4ba35c993a65a7aea9157563ffc29893797c1ac0704ef50093cfbd3b,7689,103,16,,,,,
Mannino,150,nominal,29,price_cal_w0,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0/nominal/case_150_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,0d7b77229ce24407ee93c858d14dc546d60a9f2bea872b683d404afd69221265,b00a5d02aa76a16f608b04d21603b611d8431b3a788b641b8d6081d38015e9e6,7981,107,16,,,,,
Mannino,150,nominal,29,price_cal_w0p25,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p25/nominal/case_150_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,0d7b77229ce24407ee93c858d14dc546d60a9f2bea872b683d404afd69221265,b00a5d02aa76a16f608b04d21603b611d8431b3a788b641b8d6081d38015e9e6,7981,107,16,,,,,
Mannino,150,nominal,29,price_cal_w0p5,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p5/nominal/case_150_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,0d7b77229ce24407ee93c858d14dc546d60a9f2bea872b683d404afd69221265,b00a5d02aa76a16f608b04d21603b611d8431b3a788b641b8d6081d38015e9e6,7981,107,16,,,,,
Mannino,150,nominal,29,price_cal_w1,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w1/nominal/case_150_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,0d7b77229ce24407ee93c858d14dc546d60a9f2bea872b683d404afd69221265,b00a5d02aa76a16f608b04d21603b611d8431b3a788b641b8d6081d38015e9e6,7981,107,16,,,,,
Mannino,150,nominal,29,price_cal_w2,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w2/nominal/case_150_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,0d7b77229ce24407ee93c858d14dc546d60a9f2bea872b683d404afd69221265,b00a5d02aa76a16f608b04d21603b611d8431b3a788b641b8d6081d38015e9e6,7981,107,16,,,,,
Mannino,150,nominal,31,price_cal_w0,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0/nominal/case_150_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,d64d4c980450f92629920ed2b71d80900f063fca0cd4bd04fdbe648997c35296,40e1a0ad2647ae5964e0933c90d5d139d180826c6650d8e57611a68a55cace49,7935,108,16,,,,,
Mannino,150,nominal,31,price_cal_w0p25,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p25/nominal/case_150_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,d64d4c980450f92629920ed2b71d80900f063fca0cd4bd04fdbe648997c35296,40e1a0ad2647ae5964e0933c90d5d139d180826c6650d8e57611a68a55cace49,7935,108,16,,,,,
Mannino,150,nominal,31,price_cal_w0p5,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p5/nominal/case_150_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,d64d4c980450f92629920ed2b71d80900f063fca0cd4bd04fdbe648997c35296,40e1a0ad2647ae5964e0933c90d5d139d180826c6650d8e57611a68a55cace49,7935,108,16,,,,,
Mannino,150,nominal,31,price_cal_w1,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w1/nominal/case_150_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,d64d4c980450f92629920ed2b71d80900f063fca0cd4bd04fdbe648997c35296,40e1a0ad2647ae5964e0933c90d5d139d180826c6650d8e57611a68a55cace49,7935,108,16,,,,,
Mannino,150,nominal,31,price_cal_w2,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w2/nominal/case_150_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,d64d4c980450f92629920ed2b71d80900f063fca0cd4bd04fdbe648997c35296,40e1a0ad2647ae5964e0933c90d5d139d180826c6650d8e57611a68a55cace49,7935,108,16,,,,,
Mannino,150,nominal,37,price_cal_w0,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0/nominal/case_150_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,fe55e830e54bbb13e257169f04545412460c5e89038a9b26e7c178d114e55c27,451416ffdf50dc91fa4a60784b19cc0b7f44b5a3e24a3474f733a06a07457d1f,7584,103,16,,,,,
Mannino,150,nominal,37,price_cal_w0p25,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p25/nominal/case_150_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,fe55e830e54bbb13e257169f04545412460c5e89038a9b26e7c178d114e55c27,451416ffdf50dc91fa4a60784b19cc0b7f44b5a3e24a3474f733a06a07457d1f,7584,103,16,,,,,
Mannino,150,nominal,37,price_cal_w0p5,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p5/nominal/case_150_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,fe55e830e54bbb13e257169f04545412460c5e89038a9b26e7c178d114e55c27,451416ffdf50dc91fa4a60784b19cc0b7f44b5a3e24a3474f733a06a07457d1f,7584,103,16,,,,,
Mannino,150,nominal,37,price_cal_w1,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w1/nominal/case_150_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,fe55e830e54bbb13e257169f04545412460c5e89038a9b26e7c178d114e55c27,451416ffdf50dc91fa4a60784b19cc0b7f44b5a3e24a3474f733a06a07457d1f,7584,103,16,,,,,
Mannino,150,nominal,37,price_cal_w2,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w2/nominal/case_150_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,fe55e830e54bbb13e257169f04545412460c5e89038a9b26e7c178d114e55c27,451416ffdf50dc91fa4a60784b19cc0b7f44b5a3e24a3474f733a06a07457d1f,7584,103,16,,,,,
Mannino,150,nominal,41,price_cal_w0,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0/nominal/case_150_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a2cb47c4c99806ffc35becd124b86ebad871fa9eba550b38a87cf01a0b1dfa13,3f16285727fbeb2ff7815d639ec25c502f9b6963dd530c750e4a9e55bb438f98,8279,111,16,,,,,
Mannino,150,nominal,41,price_cal_w0p25,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p25/nominal/case_150_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a2cb47c4c99806ffc35becd124b86ebad871fa9eba550b38a87cf01a0b1dfa13,3f16285727fbeb2ff7815d639ec25c502f9b6963dd530c750e4a9e55bb438f98,8279,111,16,,,,,
Mannino,150,nominal,41,price_cal_w0p5,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p5/nominal/case_150_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a2cb47c4c99806ffc35becd124b86ebad871fa9eba550b38a87cf01a0b1dfa13,3f16285727fbeb2ff7815d639ec25c502f9b6963dd530c750e4a9e55bb438f98,8279,111,16,,,,,
Mannino,150,nominal,41,price_cal_w1,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w1/nominal/case_150_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a2cb47c4c99806ffc35becd124b86ebad871fa9eba550b38a87cf01a0b1dfa13,3f16285727fbeb2ff7815d639ec25c502f9b6963dd530c750e4a9e55bb438f98,8279,111,16,,,,,
Mannino,150,nominal,41,price_cal_w2,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w2/nominal/case_150_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a2cb47c4c99806ffc35becd124b86ebad871fa9eba550b38a87cf01a0b1dfa13,3f16285727fbeb2ff7815d639ec25c502f9b6963dd530c750e4a9e55bb438f98,8279,111,16,,,,,
Mannino,150,nominal,43,price_cal_w0,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0/nominal/case_150_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,1996aae48d8ee03bf60743a2ed23883905c7410f1b7bef393f8a5a809e6ab0b9,7f5866ec283a1c813fbae2bcc8680b408c8abea3d1437114c4e114d80c03d0b5,7386,99,16,,,,,
Mannino,150,nominal,43,price_cal_w0p25,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p25/nominal/case_150_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,1996aae48d8ee03bf60743a2ed23883905c7410f1b7bef393f8a5a809e6ab0b9,7f5866ec283a1c813fbae2bcc8680b408c8abea3d1437114c4e114d80c03d0b5,7386,99,16,,,,,
Mannino,150,nominal,43,price_cal_w0p5,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p5/nominal/case_150_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,1996aae48d8ee03bf60743a2ed23883905c7410f1b7bef393f8a5a809e6ab0b9,7f5866ec283a1c813fbae2bcc8680b408c8abea3d1437114c4e114d80c03d0b5,7386,99,16,,,,,
Mannino,150,nominal,43,price_cal_w1,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w1/nominal/case_150_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,1996aae48d8ee03bf60743a2ed23883905c7410f1b7bef393f8a5a809e6ab0b9,7f5866ec283a1c813fbae2bcc8680b408c8abea3d1437114c4e114d80c03d0b5,7386,99,16,,,,,
Mannino,150,nominal,43,price_cal_w2,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w2/nominal/case_150_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,1996aae48d8ee03bf60743a2ed23883905c7410f1b7bef393f8a5a809e6ab0b9,7f5866ec283a1c813fbae2bcc8680b408c8abea3d1437114c4e114d80c03d0b5,7386,99,16,,,,,
Mannino,150,nominal,47,price_cal_w0,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0/nominal/case_150_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,93a237d3842bbb7a17e52903ed9fe78635357fa1c9ff2a0121d3e727b761fc89,ad5839e899b19a2cc8facd51f757c7043f324c580f654808b0ee6c80bc0503e9,7336,98,16,,,,,
Mannino,150,nominal,47,price_cal_w0p25,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p25/nominal/case_150_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,93a237d3842bbb7a17e52903ed9fe78635357fa1c9ff2a0121d3e727b761fc89,ad5839e899b19a2cc8facd51f757c7043f324c580f654808b0ee6c80bc0503e9,7336,98,16,,,,,
Mannino,150,nominal,47,price_cal_w0p5,recourse_level1_price_cal_results_v3,Mannino/n150/price_cal_w0p5/nominal/case_150_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,93a237d3842bbb7a17e52903ed9fe78635357fa1c9ff2a0121d3e727b761fc89,ad5839e899b19a2cc8facd51f757c7043f324c580f654808b0ee6c80bc0503e9,7336,98,16,,,,,
